consensus_type,validator_count,offered_load_tps,validator_failure_rate,malicious_validator_ratio,throughput_tps,confirmation_latency_ms,p95_confirmation_latency_ms,consensus_success_rate,failed_tx_rate,finality_delay_ms,communication_overhead_normalized,benchmark_type
poa_like,64,50,0.0,0.0,50.72483535066566,322.0,434.70000000000005,1.0,0.0,354.20000000000005,4.0,consensus_scalability_simulation
poa_like,64,50,0.0,0.1,0.0,1094.7999858320002,2025.3799628412007,0.0,1.0,1204.2799844152003,4.0,consensus_scalability_simulation
poa_like,64,50,0.0,0.25,0.0,1191.399985832,2204.0899618752005,0.0,1.0,1310.5399844152003,4.0,consensus_scalability_simulation
poa_like,64,50,0.05,0.0,50.586082290414055,346.15,467.3025,0.8875,0.11250000000000004,380.765,4.0,consensus_scalability_simulation
poa_like,64,50,0.05,0.1,0.0,1118.949985832,2070.0574625997006,0.0,1.0,1230.8449844152,4.0,consensus_scalability_simulation
poa_like,64,50,0.05,0.25,0.0,1215.5499858320002,2248.767461633701,0.0,1.0,1337.1049844152003,4.0,consensus_scalability_simulation
poa_like,64,50,0.1,0.0,49.65828676200415,370.29999999999995,499.905,0.775,0.22499999999999998,407.33,4.0,consensus_scalability_simulation
poa_like,64,50,0.1,0.1,0.0,1143.0999858320001,2114.7349623582004,0.0,1.0,1257.4099844152001,4.0,consensus_scalability_simulation
poa_like,64,50,0.1,0.25,0.0,1239.699985832,2293.4449613922,0.0,1.0,1363.6699844152001,4.0,consensus_scalability_simulation
poa_like,64,50,0.2,0.0,50.646292307745234,418.6,565.11,0.55,0.44999999999999996,460.46000000000004,4.0,consensus_scalability_simulation
poa_like,64,50,0.2,0.1,0.0,1191.399985832,2204.0899618752005,0.0,1.0,1310.5399844152003,4.0,consensus_scalability_simulation
poa_like,64,50,0.2,0.25,0.0,1287.999985832,2382.7999609092003,0.0,1.0,1416.7999844152,4.0,consensus_scalability_simulation
poa_like,64,100,0.0,0.0,102.81851246064511,322.0,434.70000000000005,1.0,0.0,354.20000000000005,4.0,consensus_scalability_simulation
poa_like,64,100,0.0,0.1,0.0,1094.799992916,2025.3799814206002,0.0,1.0,1204.2799922076001,4.0,consensus_scalability_simulation
poa_like,64,100,0.0,0.25,0.0,1191.399992916,2204.0899809376,0.0,1.0,1310.5399922076,4.0,consensus_scalability_simulation
poa_like,64,100,0.05,0.0,97.46699262959821,346.15,467.3025,0.8875,0.11250000000000004,380.765,4.0,consensus_scalability_simulation
poa_like,64,100,0.05,0.1,0.0,1118.9499929160002,2070.0574812998507,0.0,1.0,1230.8449922076002,4.0,consensus_scalability_simulation
poa_like,64,100,0.05,0.25,0.0,1215.549992916,2248.7674808168504,0.0,1.0,1337.1049922076002,4.0,consensus_scalability_simulation
poa_like,64,100,0.1,0.0,99.98139191702873,370.29999999999995,499.905,0.775,0.22499999999999998,407.33,4.0,consensus_scalability_simulation
poa_like,64,100,0.1,0.1,0.0,1143.099992916,2114.7349811791,0.0,1.0,1257.4099922076002,4.0,consensus_scalability_simulation
poa_like,64,100,0.1,0.25,0.0,1239.699992916,2293.4449806961,0.0,1.0,1363.6699922076,4.0,consensus_scalability_simulation
poa_like,64,100,0.2,0.0,96.83502931853579,418.6,565.11,0.55,0.44999999999999996,460.46000000000004,4.0,consensus_scalability_simulation
poa_like,64,100,0.2,0.1,0.0,1191.399992916,2204.0899809376,0.0,1.0,1310.5399922076,4.0,consensus_scalability_simulation
poa_like,64,100,0.2,0.25,0.0,1287.9999929159999,2382.7999804546,0.0,1.0,1416.7999922076,4.0,consensus_scalability_simulation
poa_like,64,200,0.0,0.0,199.26259078585423,322.0,434.70000000000005,1.0,0.0,354.20000000000005,4.0,consensus_scalability_simulation
poa_like,64,200,0.0,0.1,0.0,1094.7999964580001,2025.3799907103003,0.0,1.0,1204.2799961038002,4.0,consensus_scalability_simulation
poa_like,64,200,0.0,0.25,0.0,1191.399996458,2204.0899904688004,0.0,1.0,1310.5399961038001,4.0,consensus_scalability_simulation
poa_like,64,200,0.05,0.0,195.45951677818368,346.15,467.3025,0.8875,0.11250000000000004,380.765,4.0,consensus_scalability_simulation
poa_like,64,200,0.05,0.1,0.0,1118.9499964580002,2070.0574906499255,0.0,1.0,1230.8449961038004,4.0,consensus_scalability_simulation
poa_like,64,200,0.05,0.25,0.0,1215.5499964580001,2248.767490408425,0.0,1.0,1337.1049961038002,4.0,consensus_scalability_simulation
poa_like,64,200,0.1,0.0,195.06955603276668,370.29999999999995,499.905,0.775,0.22499999999999998,407.33,4.0,consensus_scalability_simulation
poa_like,64,200,0.1,0.1,0.0,1143.099996458,2114.7349905895503,0.0,1.0,1257.4099961038003,4.0,consensus_scalability_simulation
poa_like,64,200,0.1,0.25,0.0,1239.699996458,2293.44499034805,0.0,1.0,1363.6699961038,4.0,consensus_scalability_simulation
poa_like,64,200,0.2,0.0,145.25538836214542,615.62375,916.702240234375,0.46586718750000006,0.5341328125,677.1861250000001,4.0,consensus_scalability_simulation
poa_like,64,200,0.2,0.1,0.0,1191.399996458,2204.0899904688004,0.0,1.0,1310.5399961038001,4.0,consensus_scalability_simulation
poa_like,64,200,0.2,0.25,0.0,1287.999996458,2382.7999902273,0.0,1.0,1416.7999961038001,4.0,consensus_scalability_simulation
poa_like,64,400,0.0,0.0,258.5662680803206,565.5125,860.6393359375002,0.8109375,0.18906250000000002,622.0637500000001,4.0,consensus_scalability_simulation
poa_like,64,400,0.0,0.1,0.0,1094.799998229,2025.37999535515,0.0,1.0,1204.2799980519,4.0,consensus_scalability_simulation
poa_like,64,400,0.0,0.25,0.0,1191.399998229,2204.0899952344,0.0,1.0,1310.5399980519,4.0,consensus_scalability_simulation
poa_like,64,400,0.05,0.0,230.23262073526075,641.9623437500001,1000.6838799743654,0.6836696777343749,0.3163303222656251,706.1585781250001,4.0,consensus_scalability_simulation
poa_like,64,400,0.05,0.1,0.0,1118.9499982290001,2070.057495324963,0.0,1.0,1230.8449980519003,4.0,consensus_scalability_simulation
poa_like,64,400,0.05,0.25,0.0,1215.549998229,2248.7674952042125,0.0,1.0,1337.1049980519,4.0,consensus_scalability_simulation
poa_like,64,400,0.1,0.0,209.6174053240263,718.4121875,1146.372572631836,0.5655380859375,0.4344619140625,790.25340625,4.0,consensus_scalability_simulation
poa_like,64,400,0.1,0.1,0.0,1143.099998229,2114.7349952947748,0.0,1.0,1257.4099980519002,4.0,consensus_scalability_simulation
poa_like,64,400,0.1,0.25,0.0,1239.6999982290001,2293.4449951740253,0.0,1.0,1363.6699980519002,4.0,consensus_scalability_simulation
poa_like,64,400,0.2,0.0,144.1812026325354,871.311875,1454.6824038085938,0.35668359374999997,0.6433164062500001,958.4430625000001,4.0,consensus_scalability_simulation
poa_like,64,400,0.2,0.1,0.0,1191.3999982290002,2204.0899952344002,0.0,1.0,1310.5399980519003,4.0,consensus_scalability_simulation
poa_like,64,400,0.2,0.25,0.0,1287.999998229,2382.7999951136503,0.0,1.0,1416.7999980519003,4.0,consensus_scalability_simulation
raft_like,4,50,0.0,0.0,49.654854640456506,170.0,229.50000000000003,1.0,0.0,187.00000000000003,0.5,consensus_scalability_simulation
raft_like,4,50,0.0,0.1,0.0,577.9999925200001,1069.2999803820003,0.0,1.0,635.7999917720001,0.5,consensus_scalability_simulation
raft_like,4,50,0.0,0.25,0.0,628.99999252,1163.6499798720001,0.0,1.0,691.899991772,0.5,consensus_scalability_simulation
raft_like,4,50,0.05,0.0,50.06079077780845,182.75,246.7125,0.9540816326530612,0.04591836734693877,201.025,0.5,consensus_scalability_simulation
raft_like,4,50,0.05,0.1,0.0,590.7499925200001,1092.8874802545004,0.0,1.0,649.8249917720002,0.5,consensus_scalability_simulation
raft_like,4,50,0.05,0.25,0.0,641.7499925200001,1187.2374797445004,0.0,1.0,705.9249917720001,0.5,consensus_scalability_simulation
raft_like,4,50,0.1,0.0,49.98389557471738,195.49999999999997,263.92499999999995,0.9081632653061225,0.09183673469387754,215.04999999999998,0.5,consensus_scalability_simulation
raft_like,4,50,0.1,0.1,0.0,603.49999252,1116.4749801270002,0.0,1.0,663.8499917720001,0.5,consensus_scalability_simulation
raft_like,4,50,0.1,0.25,0.0,654.49999252,1210.824979617,0.0,1.0,719.9499917720001,0.5,consensus_scalability_simulation
raft_like,4,50,0.2,0.0,48.52340254468982,221.0,298.35,0.8163265306122449,0.18367346938775508,243.10000000000002,0.5,consensus_scalability_simulation
raft_like,4,50,0.2,0.1,0.0,628.99999252,1163.6499798720001,0.0,1.0,691.899991772,0.5,consensus_scalability_simulation
raft_like,4,50,0.2,0.25,0.0,679.99999252,1257.9999793620002,0.0,1.0,747.999991772,0.5,consensus_scalability_simulation
raft_like,4,100,0.0,0.0,102.00033977515407,170.0,229.50000000000003,1.0,0.0,187.00000000000003,0.5,consensus_scalability_simulation
raft_like,4,100,0.0,0.1,0.0,577.9999962600001,1069.2999901910002,0.0,1.0,635.7999958860001,0.5,consensus_scalability_simulation
raft_like,4,100,0.0,0.25,0.0,628.99999626,1163.649989936,0.0,1.0,691.899995886,0.5,consensus_scalability_simulation
raft_like,4,100,0.05,0.0,98.58895019769636,182.75,246.7125,0.9540816326530612,0.04591836734693877,201.025,0.5,consensus_scalability_simulation
raft_like,4,100,0.05,0.1,0.0,590.7499962600001,1092.8874901272502,0.0,1.0,649.8249958860001,0.5,consensus_scalability_simulation
raft_like,4,100,0.05,0.25,0.0,641.7499962600001,1187.2374898722503,0.0,1.0,705.9249958860001,0.5,consensus_scalability_simulation
raft_like,4,100,0.1,0.0,100.07199886234308,195.49999999999997,263.92499999999995,0.9081632653061225,0.09183673469387754,215.04999999999998,0.5,consensus_scalability_simulation
raft_like,4,100,0.1,0.1,0.0,603.49999626,1116.4749900635002,0.0,1.0,663.849995886,0.5,consensus_scalability_simulation
raft_like,4,100,0.1,0.25,0.0,654.49999626,1210.8249898085,0.0,1.0,719.949995886,0.5,consensus_scalability_simulation
raft_like,4,100,0.2,0.0,101.20810847041571,221.0,298.35,0.8163265306122449,0.18367346938775508,243.10000000000002,0.5,consensus_scalability_simulation
raft_like,4,100,0.2,0.1,0.0,628.99999626,1163.649989936,0.0,1.0,691.899995886,0.5,consensus_scalability_simulation
raft_like,4,100,0.2,0.25,0.0,679.99999626,1257.999989681,0.0,1.0,747.9999958860001,0.5,consensus_scalability_simulation
raft_like,4,200,0.0,0.0,196.87139492722997,170.0,229.50000000000003,1.0,0.0,187.00000000000003,0.5,consensus_scalability_simulation
raft_like,4,200,0.0,0.1,0.0,577.9999981300001,1069.2999950955002,0.0,1.0,635.7999979430002,0.5,consensus_scalability_simulation
raft_like,4,200,0.0,0.25,0.0,628.99999813,1163.649994968,0.0,1.0,691.899997943,0.5,consensus_scalability_simulation
raft_like,4,200,0.05,0.0,203.28153702770143,182.75,246.7125,0.9540816326530612,0.04591836734693877,201.025,0.5,consensus_scalability_simulation
raft_like,4,200,0.05,0.1,0.0,590.7499981300001,1092.8874950636252,0.0,1.0,649.8249979430002,0.5,consensus_scalability_simulation
raft_like,4,200,0.05,0.25,0.0,641.7499981300001,1187.2374949361254,0.0,1.0,705.9249979430002,0.5,consensus_scalability_simulation
raft_like,4,200,0.1,0.0,199.97792514112618,195.49999999999997,263.92499999999995,0.9081632653061225,0.09183673469387754,215.04999999999998,0.5,consensus_scalability_simulation
raft_like,4,200,0.1,0.1,0.0,603.49999813,1116.47499503175,0.0,1.0,663.8499979430001,0.5,consensus_scalability_simulation
raft_like,4,200,0.1,0.25,0.0,654.49999813,1210.8249949042502,0.0,1.0,719.9499979430001,0.5,consensus_scalability_simulation
raft_like,4,200,0.2,0.0,204.38122030177865,221.0,298.35,0.8163265306122449,0.18367346938775508,243.10000000000002,0.5,consensus_scalability_simulation
raft_like,4,200,0.2,0.1,0.0,628.99999813,1163.649994968,0.0,1.0,691.899997943,0.5,consensus_scalability_simulation
raft_like,4,200,0.2,0.25,0.0,679.99999813,1257.9999948405,0.0,1.0,747.999997943,0.5,consensus_scalability_simulation
raft_like,4,400,0.0,0.0,362.0448507762191,207.4,290.36,0.945,0.05500000000000005,228.14000000000001,0.5,consensus_scalability_simulation
raft_like,4,400,0.0,0.1,0.0,577.9999990650001,1069.2999975477503,0.0,1.0,635.7999989715001,0.5,consensus_scalability_simulation
raft_like,4,400,0.0,0.25,0.0,628.999999065,1163.649997484,0.0,1.0,691.8999989715,0.5,consensus_scalability_simulation
raft_like,4,400,0.05,0.0,343.15334055196115,235.60612244897956,334.71696324448146,0.8799212567680134,0.12007874323198664,259.1667346938775,0.5,consensus_scalability_simulation
raft_like,4,400,0.05,0.1,0.0,590.7499990650001,1092.8874975318126,0.0,1.0,649.8249989715001,0.5,consensus_scalability_simulation
raft_like,4,400,0.05,0.25,0.0,641.7499990650001,1187.2374974680627,0.0,1.0,705.9249989715001,0.5,consensus_scalability_simulation
raft_like,4,400,0.1,0.0,325.61787560802526,263.8122448979592,380.23958767180346,0.816929925031237,0.18307007496876304,290.19346938775516,0.5,consensus_scalability_simulation
raft_like,4,400,0.1,0.1,0.0,603.499999065,1116.474997515875,0.0,1.0,663.8499989715001,0.5,consensus_scalability_simulation
raft_like,4,400,0.1,0.25,0.0,654.499999065,1210.824997452125,0.0,1.0,719.9499989715,0.5,consensus_scalability_simulation
raft_like,4,400,0.2,0.0,295.35176010294816,320.2244897959184,474.78182007496883,0.6972094960433153,0.3027905039566847,352.2469387755102,0.5,consensus_scalability_simulation
raft_like,4,400,0.2,0.1,0.0,628.9999990650001,1163.649997484,0.0,1.0,691.8999989715002,0.5,consensus_scalability_simulation
raft_like,4,400,0.2,0.25,0.0,679.9999990650001,1257.99999742025,0.0,1.0,747.9999989715002,0.5,consensus_scalability_simulation
raft_like,8,50,0.0,0.0,49.58356405267727,190.0,256.5,1.0,0.0,209.00000000000003,1.5,consensus_scalability_simulation
raft_like,8,50,0.0,0.1,0.0,645.9999916400001,1195.0999780740003,0.0,1.0,710.5999908040002,1.5,consensus_scalability_simulation
raft_like,8,50,0.0,0.25,0.0,702.99999164,1300.549977504,0.0,1.0,773.299990804,1.5,consensus_scalability_simulation
raft_like,8,50,0.05,0.0,51.176829384712704,204.25,275.7375,0.9540816326530612,0.04591836734693877,224.675,1.5,consensus_scalability_simulation
raft_like,8,50,0.05,0.1,0.0,660.2499916400001,1221.4624779315004,0.0,1.0,726.2749908040001,1.5,consensus_scalability_simulation
raft_like,8,50,0.05,0.25,0.0,717.2499916400001,1326.9124773615004,0.0,1.0,788.9749908040002,1.5,consensus_scalability_simulation
raft_like,8,50,0.1,0.0,50.5016738348352,218.49999999999997,294.97499999999997,0.9081632653061225,0.09183673469387754,240.35,1.5,consensus_scalability_simulation
raft_like,8,50,0.1,0.1,0.0,674.4999916400001,1247.8249777890003,0.0,1.0,741.9499908040001,1.5,consensus_scalability_simulation
raft_like,8,50,0.1,0.25,0.0,731.49999164,1353.2749772190002,0.0,1.0,804.649990804,1.5,consensus_scalability_simulation
raft_like,8,50,0.2,0.0,49.810995057299515,247.0,333.45000000000005,0.8163265306122449,0.18367346938775508,271.70000000000005,1.5,consensus_scalability_simulation
raft_like,8,50,0.2,0.1,0.0,702.99999164,1300.549977504,0.0,1.0,773.299990804,1.5,consensus_scalability_simulation
raft_like,8,50,0.2,0.25,0.0,759.99999164,1405.9999769340002,0.0,1.0,835.999990804,1.5,consensus_scalability_simulation
raft_like,8,100,0.0,0.0,102.26774426734566,190.0,256.5,1.0,0.0,209.00000000000003,1.5,consensus_scalability_simulation
raft_like,8,100,0.0,0.1,0.0,645.9999958200001,1195.0999890370003,0.0,1.0,710.5999954020002,1.5,consensus_scalability_simulation
raft_like,8,100,0.0,0.25,0.0,702.99999582,1300.549988752,0.0,1.0,773.299995402,1.5,consensus_scalability_simulation
raft_like,8,100,0.05,0.0,99.13091192433491,204.25,275.7375,0.9540816326530612,0.04591836734693877,224.675,1.5,consensus_scalability_simulation
raft_like,8,100,0.05,0.1,0.0,660.2499958200001,1221.4624889657503,0.0,1.0,726.2749954020002,1.5,consensus_scalability_simulation
raft_like,8,100,0.05,0.25,0.0,717.2499958200001,1326.9124886807504,0.0,1.0,788.9749954020002,1.5,consensus_scalability_simulation
raft_like,8,100,0.1,0.0,100.76003095634066,218.49999999999997,294.97499999999997,0.9081632653061225,0.09183673469387754,240.35,1.5,consensus_scalability_simulation
raft_like,8,100,0.1,0.1,0.0,674.4999958200001,1247.8249888945002,0.0,1.0,741.9499954020001,1.5,consensus_scalability_simulation
raft_like,8,100,0.1,0.25,0.0,731.49999582,1353.2749886095,0.0,1.0,804.6499954020001,1.5,consensus_scalability_simulation
raft_like,8,100,0.2,0.0,98.3364198824492,247.0,333.45000000000005,0.8163265306122449,0.18367346938775508,271.70000000000005,1.5,consensus_scalability_simulation
raft_like,8,100,0.2,0.1,0.0,702.99999582,1300.549988752,0.0,1.0,773.299995402,1.5,consensus_scalability_simulation
raft_like,8,100,0.2,0.25,0.0,759.99999582,1405.999988467,0.0,1.0,835.9999954020001,1.5,consensus_scalability_simulation
raft_like,8,200,0.0,0.0,198.82238825948752,190.0,256.5,1.0,0.0,209.00000000000003,1.5,consensus_scalability_simulation
raft_like,8,200,0.0,0.1,0.0,645.99999791,1195.0999945185001,0.0,1.0,710.5999977010001,1.5,consensus_scalability_simulation
raft_like,8,200,0.0,0.25,0.0,702.99999791,1300.549994376,0.0,1.0,773.2999977010002,1.5,consensus_scalability_simulation
raft_like,8,200,0.05,0.0,200.3287831039945,204.25,275.7375,0.9540816326530612,0.04591836734693877,224.675,1.5,consensus_scalability_simulation
raft_like,8,200,0.05,0.1,0.0,660.24999791,1221.4624944828752,0.0,1.0,726.2749977010001,1.5,consensus_scalability_simulation
raft_like,8,200,0.05,0.25,0.0,717.24999791,1326.9124943403751,0.0,1.0,788.9749977010001,1.5,consensus_scalability_simulation
raft_like,8,200,0.1,0.0,197.43681344553778,218.49999999999997,294.97499999999997,0.9081632653061225,0.09183673469387754,240.35,1.5,consensus_scalability_simulation
raft_like,8,200,0.1,0.1,0.0,674.49999791,1247.8249944472502,0.0,1.0,741.9499977010001,1.5,consensus_scalability_simulation
raft_like,8,200,0.1,0.25,0.0,731.49999791,1353.2749943047502,0.0,1.0,804.6499977010001,1.5,consensus_scalability_simulation
raft_like,8,200,0.2,0.0,201.7311402419021,247.0,333.45000000000005,0.8163265306122449,0.18367346938775508,271.70000000000005,1.5,consensus_scalability_simulation
raft_like,8,200,0.2,0.1,0.0,702.99999791,1300.549994376,0.0,1.0,773.2999977010002,1.5,consensus_scalability_simulation
raft_like,8,200,0.2,0.25,0.0,759.99999791,1405.9999942335003,0.0,1.0,835.9999977010001,1.5,consensus_scalability_simulation
raft_like,8,400,0.0,0.0,343.0302771524359,246.26923076923077,349.039275147929,0.9259615384615384,0.07403846153846161,270.8961538461539,1.5,consensus_scalability_simulation
raft_like,8,400,0.0,0.1,0.0,645.999998955,1195.0999972592501,0.0,1.0,710.5999988505001,1.5,consensus_scalability_simulation
raft_like,8,400,0.0,0.25,0.0,702.999998955,1300.5499971880001,0.0,1.0,773.2999988505001,1.5,consensus_scalability_simulation
raft_like,8,400,0.05,0.0,325.3367651709986,277.12931711145995,398.28366348641407,0.8625910828420851,0.13740891715791492,304.842248822606,1.5,consensus_scalability_simulation
raft_like,8,400,0.05,0.1,0.0,660.2499989550001,1221.4624972414379,0.0,1.0,726.2749988505002,1.5,consensus_scalability_simulation
raft_like,8,400,0.05,0.25,0.0,717.249998955,1326.9124971701876,0.0,1.0,788.9749988505001,1.5,consensus_scalability_simulation
raft_like,8,400,0.1,0.0,313.14708962985964,307.9894034536892,448.7543405777056,0.8012277536603338,0.19877224633966617,338.7883437990581,1.5,consensus_scalability_simulation
raft_like,8,400,0.1,0.1,0.0,674.499998955,1247.8249972236251,0.0,1.0,741.9499988505,1.5,consensus_scalability_simulation
raft_like,8,400,0.1,0.25,0.0,731.499998955,1353.2749971523751,0.0,1.0,804.6499988505001,1.5,consensus_scalability_simulation
raft_like,8,400,0.2,0.0,283.9270625110733,369.70957613814755,553.3745610187077,0.6845224746099382,0.3154775253900618,406.68053375196234,1.5,consensus_scalability_simulation
raft_like,8,400,0.2,0.1,0.0,702.9999989550001,1300.5499971880001,0.0,1.0,773.2999988505002,1.5,consensus_scalability_simulation
raft_like,8,400,0.2,0.25,0.0,759.9999989550001,1405.9999971167501,0.0,1.0,835.9999988505002,1.5,consensus_scalability_simulation
raft_like,16,50,0.0,0.0,50.95975045388285,240.0,324.0,1.0,0.0,264.0,4.0,consensus_scalability_simulation
raft_like,16,50,0.0,0.1,0.0,815.99998944,1509.5999723040004,0.0,1.0,897.5999883840001,4.0,consensus_scalability_simulation
raft_like,16,50,0.0,0.25,0.0,887.99998944,1642.7999715840003,0.0,1.0,976.7999883840001,4.0,consensus_scalability_simulation
raft_like,16,50,0.05,0.0,51.1432685028371,258.0,348.3,0.9540816326530612,0.04591836734693877,283.8,4.0,consensus_scalability_simulation
raft_like,16,50,0.05,0.1,0.0,833.9999894400001,1542.8999721240004,0.0,1.0,917.3999883840003,4.0,consensus_scalability_simulation
raft_like,16,50,0.05,0.25,0.0,905.99998944,1676.0999714040004,0.0,1.0,996.5999883840001,4.0,consensus_scalability_simulation
raft_like,16,50,0.1,0.0,51.46418820776508,276.0,372.6,0.9081632653061225,0.09183673469387754,303.6,4.0,consensus_scalability_simulation
raft_like,16,50,0.1,0.1,0.0,851.99998944,1576.1999719440003,0.0,1.0,937.1999883840001,4.0,consensus_scalability_simulation
raft_like,16,50,0.1,0.25,0.0,923.99998944,1709.3999712240004,0.0,1.0,1016.3999883840002,4.0,consensus_scalability_simulation
raft_like,16,50,0.2,0.0,48.985076701412794,312.0,421.20000000000005,0.8163265306122449,0.18367346938775508,343.20000000000005,4.0,consensus_scalability_simulation
raft_like,16,50,0.2,0.1,0.0,887.99998944,1642.7999715840003,0.0,1.0,976.7999883840001,4.0,consensus_scalability_simulation
raft_like,16,50,0.2,0.25,0.0,959.99998944,1775.9999708640003,0.0,1.0,1055.999988384,4.0,consensus_scalability_simulation
raft_like,16,100,0.0,0.0,101.4393930721013,240.0,324.0,1.0,0.0,264.0,4.0,consensus_scalability_simulation
raft_like,16,100,0.0,0.1,0.0,815.9999947200001,1509.5999861520004,0.0,1.0,897.5999941920002,4.0,consensus_scalability_simulation
raft_like,16,100,0.0,0.25,0.0,887.99999472,1642.7999857920001,0.0,1.0,976.7999941920001,4.0,consensus_scalability_simulation
raft_like,16,100,0.05,0.0,99.24374315598855,258.0,348.3,0.9540816326530612,0.04591836734693877,283.8,4.0,consensus_scalability_simulation
raft_like,16,100,0.05,0.1,0.0,833.9999947200001,1542.8999860620004,0.0,1.0,917.3999941920002,4.0,consensus_scalability_simulation
raft_like,16,100,0.05,0.25,0.0,905.9999947200001,1676.0999857020004,0.0,1.0,996.5999941920003,4.0,consensus_scalability_simulation
raft_like,16,100,0.1,0.0,100.32168091816462,276.0,372.6,0.9081632653061225,0.09183673469387754,303.6,4.0,consensus_scalability_simulation
raft_like,16,100,0.1,0.1,0.0,851.99999472,1576.1999859720001,0.0,1.0,937.1999941920001,4.0,consensus_scalability_simulation
raft_like,16,100,0.1,0.25,0.0,923.99999472,1709.3999856120001,0.0,1.0,1016.3999941920001,4.0,consensus_scalability_simulation
raft_like,16,100,0.2,0.0,99.93973908759558,312.0,421.20000000000005,0.8163265306122449,0.18367346938775508,343.20000000000005,4.0,consensus_scalability_simulation
raft_like,16,100,0.2,0.1,0.0,887.99999472,1642.7999857920001,0.0,1.0,976.7999941920001,4.0,consensus_scalability_simulation
raft_like,16,100,0.2,0.25,0.0,959.99999472,1775.9999854320001,0.0,1.0,1055.999994192,4.0,consensus_scalability_simulation
raft_like,16,200,0.0,0.0,201.51056259498213,240.0,324.0,1.0,0.0,264.0,4.0,consensus_scalability_simulation
raft_like,16,200,0.0,0.1,0.0,815.9999973600001,1509.5999930760001,0.0,1.0,897.5999970960002,4.0,consensus_scalability_simulation
raft_like,16,200,0.0,0.25,0.0,887.9999973600001,1642.7999928960003,0.0,1.0,976.7999970960002,4.0,consensus_scalability_simulation
raft_like,16,200,0.05,0.0,200.16743163922564,258.0,348.3,0.9540816326530612,0.04591836734693877,283.8,4.0,consensus_scalability_simulation
raft_like,16,200,0.05,0.1,0.0,833.9999973600002,1542.8999930310003,0.0,1.0,917.3999970960002,4.0,consensus_scalability_simulation
raft_like,16,200,0.05,0.25,0.0,905.9999973600001,1676.0999928510003,0.0,1.0,996.5999970960002,4.0,consensus_scalability_simulation
raft_like,16,200,0.1,0.0,194.15996476469837,276.0,372.6,0.9081632653061225,0.09183673469387754,303.6,4.0,consensus_scalability_simulation
raft_like,16,200,0.1,0.1,0.0,851.9999973600001,1576.1999929860003,0.0,1.0,937.1999970960002,4.0,consensus_scalability_simulation
raft_like,16,200,0.1,0.25,0.0,923.9999973600001,1709.3999928060002,0.0,1.0,1016.3999970960001,4.0,consensus_scalability_simulation
raft_like,16,200,0.2,0.0,202.11870518041,312.0,421.20000000000005,0.8163265306122449,0.18367346938775508,343.20000000000005,4.0,consensus_scalability_simulation
raft_like,16,200,0.2,0.1,0.0,887.9999973600001,1642.7999928960003,0.0,1.0,976.7999970960002,4.0,consensus_scalability_simulation
raft_like,16,200,0.2,0.25,0.0,959.99999736,1775.999992716,0.0,1.0,1055.999997096,4.0,consensus_scalability_simulation
raft_like,16,400,0.0,0.0,319.6381410792762,343.7142857142858,497.77193877551036,0.8919642857142857,0.10803571428571435,378.0857142857144,4.0,consensus_scalability_simulation
raft_like,16,400,0.0,0.1,0.0,815.9999986800001,1509.5999965380001,0.0,1.0,897.5999985480001,4.0,consensus_scalability_simulation
raft_like,16,400,0.0,0.25,0.0,887.9999986800001,1642.7999964480002,0.0,1.0,976.7999985480002,4.0,consensus_scalability_simulation
raft_like,16,400,0.05,0.0,317.05473893788866,381.1967930029154,559.087472069992,0.8316443436886417,0.1683556563113583,419.316472303207,4.0,consensus_scalability_simulation
raft_like,16,400,0.05,0.1,0.0,833.9999986800001,1542.8999965155,0.0,1.0,917.3999985480002,4.0,consensus_scalability_simulation
raft_like,16,400,0.05,0.25,0.0,905.9999986800001,1676.0999964255002,0.0,1.0,996.5999985480001,4.0,consensus_scalability_simulation
raft_like,16,400,0.1,0.0,286.78419218783046,418.6793002915452,621.7860607081234,0.7731881619265782,0.22681183807342176,460.5472303206997,4.0,consensus_scalability_simulation
raft_like,16,400,0.1,0.1,0.0,851.9999986800001,1576.199996493,0.0,1.0,937.1999985480002,4.0,consensus_scalability_simulation
raft_like,16,400,0.1,0.25,0.0,923.99999868,1709.399996403,0.0,1.0,1016.3999985480001,4.0,consensus_scalability_simulation
raft_like,16,400,0.2,0.0,257.8584522875741,493.6443148688047,751.3324040153339,0.6618670791931933,0.3381329208068067,543.0087463556853,4.0,consensus_scalability_simulation
raft_like,16,400,0.2,0.1,0.0,887.9999986800001,1642.7999964480002,0.0,1.0,976.7999985480002,4.0,consensus_scalability_simulation
raft_like,16,400,0.2,0.25,0.0,959.9999986800001,1775.999996358,0.0,1.0,1055.9999985480001,4.0,consensus_scalability_simulation
raft_like,32,50,0.0,0.0,50.83408045379697,360.0,486.00000000000006,1.0,0.0,396.00000000000006,10.0,consensus_scalability_simulation
raft_like,32,50,0.0,0.1,0.0,1223.9999841600002,2264.3999584560006,0.0,1.0,1346.3999825760002,10.0,consensus_scalability_simulation
raft_like,32,50,0.0,0.25,0.0,1331.99998416,2464.1999573760004,0.0,1.0,1465.1999825760001,10.0,consensus_scalability_simulation
raft_like,32,50,0.05,0.0,49.644462147043605,387.0,522.45,0.9540816326530612,0.04591836734693877,425.70000000000005,10.0,consensus_scalability_simulation
